States,Year,Quarter,Brand,User_Counts,Percentage
Meghalaya,2020,2,Micromax,2562,0.018809054
Meghalaya,2020,2,Apple,2489,0.01827312
Meghalaya,2020,2,Asus,2372,0.017414159
Meghalaya,2020,2,Others,17968,0.131912988
Meghalaya,2020,3,Xiaomi,37816,0.239734755
Meghalaya,2020,3,Samsung,29736,0.188511547
Meghalaya,2020,3,Vivo,23981,0.152027691
Meghalaya,2020,3,Oppo,20562,0.13035292
Meghalaya,2020,3,Realme,11286,0.071547664
Meghalaya,2020,3,Huawei,3110,0.019715863
Meghalaya,2020,3,Micromax,2892,0.018333851
Meghalaya,2020,3,Motorola,2853,0.01808661
Meghalaya,2020,3,Apple,2775,0.017592129
Meghalaya,2020,3,Asus,2623,0.016628524
Meghalaya,2020,3,Others,20107,0.127468445
Meghalaya,2020,4,Xiaomi,41993,0.237992145
Meghalaya,2020,4,Samsung,33436,0.189495996
Meghalaya,2020,4,Vivo,27150,0.153870567
Meghalaya,2020,4,Oppo,23405,0.132646064
Meghalaya,2020,4,Realme,13219,0.074917681
Meghalaya,2020,4,Huawei,3369,0.019093552
Meghalaya,2020,4,Apple,3096,0.017546345
Meghalaya,2020,4,Micromax,3067,0.01738199
Meghalaya,2020,4,Motorola,3016,0.017092951
Meghalaya,2020,4,Asus,2832,0.016050145
Meghalaya,2020,4,Others,21864,0.123912563
Meghalaya,2021,1,Xiaomi,45624,0.239033054
Meghalaya,2021,1,Samsung,35701,0.187044517
Meghalaya,2021,1,Vivo,30076,0.157574043
Meghalaya,2021,1,Oppo,25290,0.132499253
Meghalaya,2021,1,Realme,14857,0.077838727
Meghalaya,2021,1,Huawei,3554,0.018620101
Meghalaya,2021,1,Apple,3344,0.01751987
Meghalaya,2021,1,Asus,3198,0.016754947
Meghalaya,2021,1,Micromax,3117,0.016330572
Meghalaya,2021,1,Motorola,3077,0.016121004
Meghalaya,2021,1,Others,23031,0.120663911
Meghalaya,2021,2,Xiaomi,48812,0.237313186
Meghalaya,2021,2,Samsung,38364,0.186517313
Meghalaya,2021,2,Vivo,32487,0.157944634
Meghalaya,2021,2,Oppo,27101,0.131759089
Meghalaya,2021,2,Realme,17555,0.085348541
Meghalaya,2021,2,Apple,3658,0.01778439
Meghalaya,2021,2,Huawei,3596,0.017482959
Meghalaya,2021,2,Asus,3185,0.015484768
Meghalaya,2021,2,Motorola,3069,0.014920802
Meghalaya,2021,2,Micromax,3045,0.014804119
Meghalaya,2021,2,Others,24814,0.120640199
Meghalaya,2021,3,Xiaomi,52800,0.236702307
Meghalaya,2021,3,Samsung,39809,0.178463677
Meghalaya,2021,3,Vivo,36214,0.162347298
Meghalaya,2021,3,Oppo,29861,0.13386681
Meghalaya,2021,3,Realme,20601,0.092354247
Meghalaya,2021,3,Apple,4026,0.018048551
Meghalaya,2021,3,Huawei,3953,0.017721292
Meghalaya,2021,3,Motorola,3086,0.013834533
Meghalaya,2021,3,Asus,3078,0.013798669
Meghalaya,2021,3,Micromax,3036,0.013610383
Meghalaya,2021,3,Others,26601,0.119252236
Meghalaya,2021,4,Xiaomi,57355,0.238712604
Meghalaya,2021,4,Samsung,41499,0.17271963
Meghalaya,2021,4,Vivo,38748,0.161269915
Meghalaya,2021,4,Oppo,31903,0.132780895
Meghalaya,2021,4,Realme,24878,0.103542711
Meghalaya,2021,4,Apple,4556,0.018962159
Meghalaya,2021,4,Huawei,3875,0.016127824
Meghalaya,2021,4,Motorola,3123,0.012997986
Meghalaya,2021,4,Asus,3113,0.012956365
Meghalaya,2021,4,HMD Global,3095,0.012881449
Meghalaya,2021,4,Others,28123,0.117048463
Meghalaya,2022,1,Xiaomi,60423,0.236175876
Meghalaya,2022,1,Samsung,42900,0.167683582
Meghalaya,2022,1,Vivo,41306,0.161453101
Meghalaya,2022,1,Oppo,34290,0.134029605
Meghalaya,2022,1,Realme,28354,0.110827513
Meghalaya,2022,1,Apple,4983,0.019477093
Meghalaya,2022,1,Huawei,3947,0.015427671
Meghalaya,2022,1,Tecno,3471,0.013567126
Meghalaya,2022,1,OnePlus,3191,0.012472688
Meghalaya,2022,1,Micromax,3139,0.012269435
Meghalaya,2022,1,Others,29835,0.116616309
Mizoram,2018,1,Xiaomi,2402,0.316344001
Mizoram,2018,1,Samsung,1295,0.170551824
Mizoram,2018,1,Vivo,903,0.118925326
Mizoram,2018,1,Oppo,698,0.091926775
Mizoram,2018,1,Apple,345,0.045436586
Mizoram,2018,1,Realme,303,0.039905176
Mizoram,2018,1,Gionee,257,0.033846964
Mizoram,2018,1,OnePlus,175,0.023047544
Mizoram,2018,1,Huawei,145,0.019096536
Mizoram,2018,1,Motorola,137,0.018042934
Mizoram,2018,1,Others,933,0.122876333
Mizoram,2018,2,Xiaomi,3325,0.319036653
Mizoram,2018,2,Samsung,1733,0.166282863
Mizoram,2018,2,Vivo,1292,0.123968528
Mizoram,2018,2,Oppo,1012,0.097102284
Mizoram,2018,2,Apple,475,0.045576665
Mizoram,2018,2,Realme,421,0.040395318
Mizoram,2018,2,Gionee,305,0.029265016
Mizoram,2018,2,OnePlus,215,0.020629438
Mizoram,2018,2,Motorola,206,0.01976588
Mizoram,2018,2,Huawei,202,0.019382076
Mizoram,2018,2,Others,1236,0.118595279
Mizoram,2018,3,Xiaomi,4634,0.319542132
Mizoram,2018,3,Samsung,2383,0.164322162
Mizoram,2018,3,Vivo,1925,0.132740312
Mizoram,2018,3,Oppo,1454,0.100262033
Mizoram,2018,3,Apple,594,0.040959868
Mizoram,2018,3,Realme,579,0.039925528
Mizoram,2018,3,Gionee,448,0.030892291
Mizoram,2018,3,Huawei,317,0.021859054
Mizoram,2018,3,OnePlus,263,0.01813543
Mizoram,2018,3,Motorola,260,0.017928562
Mizoram,2018,3,Others,1645,0.11343263
Mizoram,2018,4,Xiaomi,6297,0.325174284
Mizoram,2018,4,Samsung,3094,0.159772786
Mizoram,2018,4,Vivo,2757,0.142370256
Mizoram,2018,4,Oppo,2012,0.103898786
Mizoram,2018,4,Apple,792,0.040898528
Mizoram,2018,4,Realme,738,0.038109992
Mizoram,2018,4,Gionee,544,0.028091918
Mizoram,2018,4,Huawei,426,0.021998451
Mizoram,2018,4,Motorola,333,0.017195972
Mizoram,2018,4,Asus,315,0.01626646
Mizoram,2018,4,Others,2057,0.106222566
Mizoram,2019,1,Xiaomi,7660,0.323616392
Mizoram,2019,1,Samsung,3736,0.157836924
Mizoram,2019,1,Vivo,3532,0.14921842
Mizoram,2019,1,Oppo,2539,0.107266582
Mizoram,2019,1,Apple,952,0.040219687
Mizoram,2019,1,Realme,946,0.039966202
Mizoram,2019,1,Gionee,669,0.028263625
Mizoram,2019,1,Huawei,539,0.022771441
Mizoram,2019,1,Asus,380,0.016054077
Mizoram,2019,1,Motorola,376,0.015885087
Mizoram,2019,1,Others,2341,0.098901563
Mizoram,2019,2,Xiaomi,9295,0.32391274
Mizoram,2019,2,Samsung,4595,0.160126847
Mizoram,2019,2,Vivo,4465,0.155596599
Mizoram,2019,2,Oppo,3113,0.108482018
Mizoram,2019,2,Realme,1093,0.038088932
Mizoram,2019,2,Apple,1089,0.03794954
Mizoram,2019,2,Gionee,786,0.027390577
Mizoram,2019,2,Huawei,648,0.022581544
Mizoram,2019,2,Asus,499,0.017389183
Mizoram,2019,2,Motorola,429,0.014949819
Mizoram,2019,2,Others,2684,0.0935322
Mizoram,2019,3,Xiaomi,11089,0.324866702
Mizoram,2019,3,Vivo,5496,0.16101248
Mizoram,2019,3,Samsung,5142,0.150641589
Mizoram,2019,3,Oppo,3809,0.111589617
Mizoram,2019,3,Realme,1321,0.038700416
Mizoram,2019,3,Apple,1263,0.03700123
Mizoram,2019,3,Gionee,940,0.027538525
Mizoram,2019,3,Huawei,793,0.023231968
Mizoram,2019,3,Asus,615,0.018017226
Mizoram,2019,3,Motorola,470,0.013769262
Mizoram,2019,3,Others,3196,0.093630984
Mizoram,2019,4,Xiaomi,12924,0.324650205
Mizoram,2019,4,Vivo,6726,0.168956769
Mizoram,2019,4,Samsung,5945,0.149338089
Mizoram,2019,4,Oppo,4544,0.114145043
Mizoram,2019,4,Realme,1585,0.039815117
Mizoram,2019,4,Apple,1442,0.036222965
Mizoram,2019,4,Gionee,1002,0.025170188
Mizoram,2019,4,Huawei,936,0.023512271
Mizoram,2019,4,Asus,592,0.014871009
Mizoram,2019,4,Motorola,503,0.012635334
Mizoram,2019,4,Others,3610,0.090683011
Mizoram,2020,1,Xiaomi,14848,0.319318695
Mizoram,2020,1,Vivo,8211,0.176584443
Mizoram,2020,1,Samsung,6761,0.145400976
Mizoram,2020,1,Oppo,5496,0.11819609
Mizoram,2020,1,Realme,1969,0.042344997
Mizoram,2020,1,Apple,1617,0.034774941
Mizoram,2020,1,Huawei,1068,0.022968236
Mizoram,2020,1,Gionee,1065,0.022903718
Mizoram,2020,1,Asus,695,0.014946558
Mizoram,2020,1,OnePlus,543,0.01167767
Mizoram,2020,1,Others,4226,0.090883675
Mizoram,2020,2,Xiaomi,17662,0.317810487
Mizoram,2020,2,Vivo,10175,0.183089214
Mizoram,2020,2,Samsung,7878,0.141756937
Mizoram,2020,2,Oppo,6795,0.122269407
Mizoram,2020,2,Realme,2389,0.042987728
Mizoram,2020,2,Apple,1766,0.03177745
Mizoram,2020,2,Gionee,1246,0.022420556
Mizoram,2020,2,Huawei,1228,0.022096664
Mizoram,2020,2,Asus,800,0.014395221
Mizoram,2020,2,OnePlus,583,0.010490517
Mizoram,2020,2,Others,5052,0.090905819
Mizoram,2020,3,Xiaomi,21725,0.31801215
Mizoram,2020,3,Vivo,12923,0.189167826
Mizoram,2020,3,Samsung,9501,0.139076338
Mizoram,2020,3,Oppo,8563,0.125345824
Mizoram,2020,3,Realme,3116,0.045612237
Mizoram,2020,3,Apple,2096,0.030681402
Mizoram,2020,3,Huawei,1466,0.021459416
Mizoram,2020,3,Gionee,1403,0.020537217
Mizoram,2020,3,Asus,966,0.014140379
Mizoram,2020,3,OnePlus,668,0.009778233
Mizoram,2020,3,Others,5888,0.086188978
Mizoram,2020,4,Xiaomi,24925,0.316584319
Mizoram,2020,4,Vivo,15062,0.191309649
Mizoram,2020,4,Samsung,11008,0.139817861
Mizoram,2020,4,Oppo,10055,0.127713353
Mizoram,2020,4,Realme,3782,0.048036987
Mizoram,2020,4,Apple,2443,0.031029709
Mizoram,2020,4,Huawei,1625,0.0206399
Mizoram,2020,4,Gionee,1501,0.019064917
Mizoram,2020,4,Asus,1064,0.013514372
Mizoram,2020,4,OnePlus,711,0.00903075
Mizoram,2020,4,Others,6555,0.083258183
Mizoram,2021,1,Xiaomi,27202,0.31722449
Mizoram,2021,1,Vivo,16866,0.196688047
Mizoram,2021,1,Samsung,11778,0.13735277
Mizoram,2021,1,Oppo,10894,0.127043732
Mizoram,2021,1,Realme,4253,0.049597668
Mizoram,2021,1,Apple,2669,0.031125364
Mizoram,2021,1,Huawei,1709,0.019930029
Mizoram,2021,1,Gionee,1527,0.01780758
Mizoram,2021,1,Asus,1248,0.014553936
Mizoram,2021,1,OnePlus,765,0.008921283
Mizoram,2021,1,Others,6839,0.079755102
Mizoram,2021,2,Xiaomi,29025,0.313607486
Mizoram,2021,2,Vivo,18400,0.198807157
Mizoram,2021,2,Samsung,12850,0.138840868
Mizoram,2021,2,Oppo,11743,0.126880024
Mizoram,2021,2,Realme,5072,0.054801625
Mizoram,2021,2,Apple,2898,0.031312127
Mizoram,2021,2,Huawei,1696,0.018324834
Mizoram,2021,2,Gionee,1512,0.016336762
Mizoram,2021,2,Asus,1214,0.01311695
Mizoram,2021,2,OnePlus,836,0.00903276
Mizoram,2021,2,Others,7306,0.078939407
Mizoram,2021,3,Xiaomi,31196,0.309954594
Mizoram,2021,3,Vivo,20570,0.204377676
Mizoram,2021,3,Samsung,13399,0.133128658
Mizoram,2021,3,Oppo,13112,0.130277107
Mizoram,2021,3,Realme,5997,0.059584488
Mizoram,2021,3,Apple,3145,0.031247827
Mizoram,2021,3,Huawei,1821,0.018092939
Mizoram,2021,3,Gionee,1601,0.015907081
Mizoram,2021,3,Asus,1176,0.011684402
Mizoram,2021,3,OnePlus,985,0.00978668
Mizoram,2021,3,Others,7645,0.075958548
Mizoram,2021,4,Xiaomi,33819,0.311969005
Mizoram,2021,4,Vivo,22023,0.203154836
Mizoram,2021,4,Samsung,14081,0.129892533
Mizoram,2021,4,Oppo,13819,0.12747567
Mizoram,2021,4,Realme,7453,0.068751441
Mizoram,2021,4,Apple,3532,0.032581523
Mizoram,2021,4,Huawei,1796,0.016567501
Mizoram,2021,4,Gionee,1559,0.014381255
Mizoram,2021,4,OnePlus,1163,0.010728287
Mizoram,2021,4,Asus,1159,0.010691389
Mizoram,2021,4,Others,8001,0.073806559
Mizoram,2022,1,Xiaomi,35679,0.309458346
Mizoram,2022,1,Vivo,23611,0.204787718
Mizoram,2022,1,Oppo,14866,0.128938809
Mizoram,2022,1,Samsung,14652,0.127082701
Mizoram,2022,1,Realme,8423,0.073056074
Mizoram,2022,1,Apple,3803,0.032984952
Mizoram,2022,1,Huawei,1816,0.0157509
Mizoram,2022,1,Gionee,1563,0.013556529
Mizoram,2022,1,OnePlus,1271,0.011023895
Mizoram,2022,1,Tecno,1267,0.010989202
Mizoram,2022,1,Others,8344,0.072370875
Nagaland,2018,1,Xiaomi,4166,0.276369908
Nagaland,2018,1,Samsung,2382,0.158020433
Nagaland,2018,1,Vivo,1872,0.124187342
Nagaland,2018,1,Oppo,1342,0.089027465
Nagaland,2018,1,Realme,725,0.048096059
Nagaland,2018,1,Apple,467,0.030980496
Nagaland,2018,1,Gionee,445,0.02952103
Nagaland,2018,1,Lenovo,432,0.028658617
Nagaland,2018,1,Micromax,346,0.02295343
Nagaland,2018,1,Motorola,298,0.019769139
Nagaland,2018,1,Others,2599,0.172416081
Nagaland,2018,2,Xiaomi,6300,0.280798716
Nagaland,2018,2,Samsung,3501,0.156043858
Nagaland,2018,2,Vivo,2875,0.128142271
Nagaland,2018,2,Oppo,2141,0.095426992
Nagaland,2018,2,Realme,1062,0.047334641
Nagaland,2018,2,Apple,685,0.030531289
Nagaland,2018,2,Gionee,660,0.029417008
Nagaland,2018,2,Lenovo,624,0.027812444
Nagaland,2018,2,Micromax,550,0.024514174
Nagaland,2018,2,Motorola,402,0.017917632
Nagaland,2018,2,Others,3636,0.162060973
Nagaland,2018,3,Xiaomi,9037,0.28161421
Nagaland,2018,3,Samsung,4899,0.152664381
Nagaland,2018,3,Vivo,4414,0.137550639
Nagaland,2018,3,Oppo,3161,0.098504207
Nagaland,2018,3,Realme,1524,0.04749143
Nagaland,2018,3,Gionee,952,0.029666563
Nagaland,2018,3,Apple,897,0.027952633
Nagaland,2018,3,Lenovo,826,0.025740106
Nagaland,2018,3,Micromax,747,0.02327828
Nagaland,2018,3,Huawei,616,0.019196011
Nagaland,2018,3,Others,5017,0.156341539
Nagaland,2018,4,Xiaomi,12421,0.28888062
Nagaland,2018,4,Samsung,6536,0.152010605
Nagaland,2018,4,Vivo,6312,0.14680094
Nagaland,2018,4,Oppo,4430,0.103030444
Nagaland,2018,4,Realme,2036,0.047352141
Nagaland,2018,4,Gionee,1152,0.026792567
Nagaland,2018,4,Apple,1148,0.026699537
Nagaland,2018,4,Lenovo,1024,0.023815615
Nagaland,2018,4,Huawei,849,0.019745564
Nagaland,2018,4,Asus,840,0.019536247
Nagaland,2018,4,Others,6249,0.145335721
Nagaland,2019,1,Xiaomi,15755,0.292240916
Nagaland,2019,1,Vivo,8172,0.151583165
Nagaland,2019,1,Samsung,8129,0.150785554
Nagaland,2019,1,Oppo,5736,0.106397581
Nagaland,2019,1,Realme,2537,0.047059042
Nagaland,2019,1,Gionee,1456,0.027007475
Nagaland,2019,1,Apple,1390,0.025783235
Nagaland,2019,1,Lenovo,1166,0.021628239
Nagaland,2019,1,Huawei,1124,0.020849177
Nagaland,2019,1,Asus,1053,0.019532192
Nagaland,2019,1,Others,7393,0.137133424
Nagaland,2019,2,Xiaomi,19602,0.293043907
Nagaland,2019,2,Vivo,10442,0.156104708
Nagaland,2019,2,Samsung,10090,0.150842415
Nagaland,2019,2,Oppo,7328,0.10955136
Nagaland,2019,2,Realme,3058,0.045716165
Nagaland,2019,2,Gionee,1735,0.02593772
Nagaland,2019,2,Apple,1641,0.024532448
Nagaland,2019,2,Huawei,1454,0.021736855
Nagaland,2019,2,Asus,1388,0.020750176
Nagaland,2019,2,Lenovo,1342,0.02006249
Nagaland,2019,2,Others,8811,0.131721756
Nagaland,2019,3,Xiaomi,23840,0.297713451
Nagaland,2019,3,Vivo,12573,0.157011377
Nagaland,2019,3,Samsung,11629,0.145222723
Nagaland,2019,3,Oppo,8798,0.109869251
Nagaland,2019,3,Realme,3780,0.047204566
Nagaland,2019,3,Gionee,2031,0.025363088
Nagaland,2019,3,Apple,1939,0.024214194
Nagaland,2019,3,Huawei,1826,0.022803052
Nagaland,2019,3,Asus,1716,0.021429374
Nagaland,2019,3,Lenovo,1459,0.018219963
Nagaland,2019,3,Others,10486,0.130948962
Nagaland,2019,4,Xiaomi,27943,0.300062283
Nagaland,2019,4,Vivo,14840,0.159357416
Nagaland,2019,4,Samsung,13324,0.143078046
Nagaland,2019,4,Oppo,10459,0.112312615
Nagaland,2019,4,Realme,4629,0.049707916
Nagaland,2019,4,Gionee,2287,0.024558653
Nagaland,2019,4,Apple,2200,0.023624415
Nagaland,2019,4,Huawei,2151,0.023098235
Nagaland,2019,4,Asus,1783,0.019146514
Nagaland,2019,4,Lenovo,1598,0.017159916
Nagaland,2019,4,Others,11910,0.127893991
Nagaland,2020,1,Xiaomi,32305,0.301512931
Nagaland,2020,1,Vivo,17452,0.162885116
Nagaland,2020,1,Samsung,15066,0.140615813
Nagaland,2020,1,Oppo,12210,0.113959848
Nagaland,2020,1,Realme,5659,0.052817263
Nagaland,2020,1,Apple,2480,0.023146636
Nagaland,2020,1,Huawei,2443,0.022801303
Nagaland,2020,1,Gionee,2380,0.022213304
Nagaland,2020,1,Asus,2036,0.019002641
Nagaland,2020,1,Lenovo,1753,0.016361312
Nagaland,2020,1,Others,13359,0.124683834
Nagaland,2020,2,Xiaomi,39533,0.303621213
Nagaland,2020,2,Vivo,21565,0.16562344
Nagaland,2020,2,Samsung,17859,0.137160631
Nagaland,2020,2,Oppo,15078,0.115802005
Nagaland,2020,2,Realme,7202,0.055312776
Nagaland,2020,2,Huawei,2861,0.021973043
Nagaland,2020,2,Gionee,2853,0.021911601
Nagaland,2020,2,Apple,2738,0.021028378
Nagaland,2020,2,Asus,2406,0.018478553
Nagaland,2020,2,Micromax,2075,0.015936408
Nagaland,2020,2,Others,16035,0.123151953
Nagaland,2020,3,Xiaomi,54400,0.314258316
Nagaland,2020,3,Vivo,28624,0.165355331
Nagaland,2020,3,Samsung,22931,0.132467968
Nagaland,2020,3,Oppo,19865,0.114756277
Nagaland,2020,3,Realme,10225,0.059067854
Nagaland,2020,3,Huawei,3789,0.021888323
Nagaland,2020,3,Gionee,3469,0.020039744
Nagaland,2020,3,Apple,3401,0.019646922
Nagaland,2020,3,Asus,3088,0.017838781
Nagaland,2020,3,Micromax,2778,0.016047971
Nagaland,2020,3,Others,20536,0.118632514
Nagaland,2020,4,Xiaomi,60222,0.313349429
Nagaland,2020,4,Vivo,32251,0.167809645
Nagaland,2020,4,Samsung,25567,0.133031199
Nagaland,2020,4,Oppo,22237,0.115704414
Nagaland,2020,4,Realme,11862,0.061720815
Nagaland,2020,4,Huawei,4083,0.021244823
Nagaland,2020,4,Apple,3816,0.019855558
Nagaland,2020,4,Gionee,3711,0.019309218
Nagaland,2020,4,Asus,3257,0.016946948
Nagaland,2020,4,Micromax,2988,0.015547277
Nagaland,2020,4,Others,22194,0.115480675
Nagaland,2021,1,Xiaomi,65272,0.314097629
Nagaland,2021,1,Vivo,35635,0.171480405
Nagaland,2021,1,Samsung,27338,0.131554127
Nagaland,2021,1,Oppo,24014,0.115558593
Nagaland,2021,1,Realme,13266,0.063837773
Nagaland,2021,1,Huawei,4306,0.02072105
Nagaland,2021,1,Apple,4121,0.019830805
Nagaland,2021,1,Gionee,3806,0.018314983
Nagaland,2021,1,Asus,3633,0.017482484
Nagaland,2021,1,Micromax,3039,0.014624076
Nagaland,2021,1,Others,23378,0.112498075
Nagaland,2021,2,Xiaomi,69897,0.312966504
Nagaland,2021,2,Vivo,38629,0.172962832
Nagaland,2021,2,Samsung,29348,0.131406798
Nagaland,2021,2,Oppo,25763,0.115354823
Nagaland,2021,2,Realme,15567,0.069701841
Nagaland,2021,2,Apple,4432,0.01984445
Nagaland,2021,2,Huawei,4355,0.01949968
Nagaland,2021,2,Gionee,3847,0.01722509
Nagaland,2021,2,Asus,3569,0.015980335
Nagaland,2021,2,Micromax,2956,0.013235604
Nagaland,2021,2,Others,24974,0.111822045
Nagaland,2021,3,Xiaomi,75533,0.312381874
Nagaland,2021,3,Vivo,42814,0.177065886
Nagaland,2021,3,Samsung,30669,0.126837802
Nagaland,2021,3,Oppo,28344,0.117222298
Nagaland,2021,3,Realme,18070,0.07473211
Nagaland,2021,3,Apple,4751,0.019648714
Nagaland,2021,3,Huawei,4623,0.019119344
Nagaland,2021,3,Gionee,4004,0.016559345
Nagaland,2021,3,Asus,3519,0.01455353
Nagaland,2021,3,Micromax,2857,0.011815697
Nagaland,2021,3,Others,26613,0.1100634
Nagaland,2021,4,Xiaomi,81701,0.314246702
Nagaland,2021,4,Vivo,45835,0.176295242
Nagaland,2021,4,Samsung,32050,0.123273972
Nagaland,2021,4,Oppo,30262,0.116396784
Nagaland,2021,4,Realme,21734,0.083595523
Nagaland,2021,4,Apple,5329,0.020496942
Nagaland,2021,4,Huawei,4595,0.017673757
Nagaland,2021,4,Gionee,3855,0.014827493
Nagaland,2021,4,Asus,3465,0.013327436
Nagaland,2021,4,Infinix,3191,0.012273549
Nagaland,2021,4,Others,27973,0.1075926
Nagaland,2022,1,Xiaomi,86500,0.312858295
Nagaland,2022,1,Vivo,48861,0.176723343
Nagaland,2022,1,Samsung,33311,0.120481187
Nagaland,2022,1,Oppo,32385,0.117131976
Nagaland,2022,1,Realme,24725,0.089426836
Nagaland,2022,1,Apple,5724,0.0207029
Nagaland,2022,1,Huawei,4682,0.016934133
Nagaland,2022,1,Gionee,3847,0.013914056
Nagaland,2022,1,Infinix,3655,0.013219619
Nagaland,2022,1,Asus,3422,0.012376891
Nagaland,2022,1,Others,29371,0.106230763
Odisha,2018,1,Xiaomi,432254,0.271173107
Odisha,2018,1,Samsung,291313,0.18275424
Odisha,2018,1,Vivo,191382,0.12006286
Odisha,2018,1,Oppo,173390,0.108775639
Odisha,2018,1,Realme,103671,0.065037656
Odisha,2018,1,Lenovo,53212,0.033382371
Odisha,2018,1,Motorola,52999,0.033248746
Odisha,2018,1,Micromax,38784,0.024331013
Odisha,2018,1,OnePlus,31934,0.020033689
Odisha,2018,1,Apple,24617,0.015443393
Odisha,2018,1,Others,200459,0.125757286
Odisha,2018,2,Xiaomi,607315,0.277848055
Odisha,2018,2,Samsung,392919,0.179761376
Odisha,2018,2,Vivo,268230,0.122715862
Odisha,2018,2,Oppo,239251,0.109457901
Odisha,2018,2,Realme,138640,0.063428129
Odisha,2018,2,Motorola,71433,0.032680767
Odisha,2018,2,Lenovo,70247,0.032138169
Odisha,2018,2,Micromax,59093,0.027035188
Odisha,2018,2,OnePlus,38891,0.017792725
Odisha,2018,2,Huawei,32639,0.01493242
Odisha,2018,2,Others,267123,0.122209407
Odisha,2018,3,Xiaomi,790969,0.282921597
Odisha,2018,3,Samsung,503965,0.180263174
Odisha,2018,3,Vivo,358344,0.128176018
Odisha,2018,3,Oppo,313700,0.112207311
Odisha,2018,3,Realme,177166,0.063370483
Odisha,2018,3,Motorola,88475,0.031646611
Odisha,2018,3,Lenovo,80055,0.028634862
Odisha,2018,3,Micromax,70830,0.025335173
Odisha,2018,3,OnePlus,45811,0.016386131
Odisha,2018,3,Huawei,44291,0.015842442
Odisha,2018,3,Others,322112,0.115216198
Odisha,2018,4,Xiaomi,1029813,0.284171714
Odisha,2018,4,Samsung,654448,0.180591632
Odisha,2018,4,Vivo,483043,0.133293285
Odisha,2018,4,Oppo,420246,0.115964768
Odisha,2018,4,Realme,224527,0.061957096
Odisha,2018,4,Motorola,110238,0.030419621
Odisha,2018,4,Lenovo,100977,0.027864095
Odisha,2018,4,Micromax,90586,0.024996751
Odisha,2018,4,Huawei,58827,0.016233015
Odisha,2018,4,OnePlus,53143,0.014664543
Odisha,2018,4,Others,398063,0.109843481
Odisha,2019,1,Xiaomi,1230535,0.284797016
Odisha,2019,1,Samsung,784152,0.181485411
Odisha,2019,1,Vivo,594900,0.137684621
Odisha,2019,1,Oppo,518202,0.119933511
Odisha,2019,1,Realme,263954,0.061089942
Odisha,2019,1,Motorola,125291,0.028997552
Odisha,2019,1,Lenovo,112677,0.026078148
Odisha,2019,1,Micromax,99130,0.022942808
Odisha,2019,1,Huawei,73550,0.017022531
Odisha,2019,1,OnePlus,59794,0.01383882
Odisha,2019,1,Others,458559,0.106129639
Odisha,2019,2,Xiaomi,1391200,0.287120108
Odisha,2019,2,Samsung,881637,0.181954939
Odisha,2019,2,Vivo,682782,0.140914636
Odisha,2019,2,Oppo,593176,0.122421476
Odisha,2019,2,Realme,297123,0.061321153
Odisha,2019,2,Motorola,136819,0.028237123
Odisha,2019,2,Lenovo,122285,0.025237552
Odisha,2019,2,Micromax,99348,0.020503744
Odisha,2019,2,Huawei,83057,0.017141558
Odisha,2019,2,OnePlus,64067,0.013222343
Odisha,2019,2,Others,493865,0.101925368
Odisha,2019,3,Xiaomi,1558315,0.289262028
Odisha,2019,3,Samsung,971154,0.18027034
Odisha,2019,3,Vivo,777999,0.144415968
Odisha,2019,3,Oppo,668633,0.124114917
Odisha,2019,3,Realme,338592,0.062851098
Odisha,2019,3,Motorola,145106,0.026935283
