States,Year,Quarter,District,Trans_Counts,Amount
Haryana,2021,2,Gurugram,32311326,39938868048
Haryana,2021,2,Faridabad,14467773,23831325860
Haryana,2021,2,Sonipat,5818055,12924700817
Haryana,2021,2,Rewari,5377720,9762169803
Haryana,2021,2,Panipat,4781725,10716524259
Haryana,2021,2,Palwal,4765916,9533885153
Haryana,2021,2,Hisar,4588374,11866795027
Haryana,2021,2,Mewat,4011429,9985192716
Haryana,2021,2,Rohtak,3586587,8769888645
Haryana,2021,2,Karnal,3501189,7822099241
Haryana,2021,3,Gurugram,47680658,55914389975
Haryana,2021,3,Faridabad,19367342,30608591108
Haryana,2021,3,Rewari,7225396,12146892238
Haryana,2021,3,Sonipat,7173052,14357121850
Haryana,2021,3,Panipat,6120958,12577188572
Haryana,2021,3,Palwal,5875612,10372287086
Haryana,2021,3,Hisar,5215891,12437366867
Haryana,2021,3,Mewat,5054460,11174788501
Haryana,2021,3,Rohtak,4615616,10168683402
Haryana,2021,3,Karnal,4403307,8835919266
Haryana,2021,4,Gurugram,56754843,69593103273
Haryana,2021,4,Faridabad,23169872,38292223252
Haryana,2021,4,Sonipat,8588386,18170993285
Haryana,2021,4,Rewari,8487387,15492946893
Haryana,2021,4,Panipat,7419868,16276012823
Haryana,2021,4,Palwal,7384842,13860018395
Haryana,2021,4,Mewat,6907605,14906046920
Haryana,2021,4,Hisar,6193863,16081687128
Haryana,2021,4,Rohtak,5544335,13098837016
Haryana,2021,4,Karnal,5416815,11527031602
Haryana,2022,1,Gurugram,63282822,77508209557
Haryana,2022,1,Faridabad,25918817,42896865211
Haryana,2022,1,Sonipat,9614092,19484490398
Haryana,2022,1,Rewari,9346086,16678823765
Haryana,2022,1,Panipat,9264902,19020193909
Haryana,2022,1,Mewat,8788025,17806136969
Haryana,2022,1,Palwal,8401353,15280812571
Haryana,2022,1,Hisar,7216543,18068574001
Haryana,2022,1,Rohtak,6268896,14421297234
Haryana,2022,1,Karnal,6097787,12324299905
Haryana,2022,2,Gurugram,79880852,92145454120
Haryana,2022,2,Faridabad,30409719,48406473821
Haryana,2022,2,Sonipat,11943138,22987659570
Haryana,2022,2,Rewari,11224593,19046645608
Haryana,2022,2,Panipat,10820296,21066063901
Haryana,2022,2,Mewat,10609222,20575618596
Haryana,2022,2,Palwal,9782307,17323076798
Haryana,2022,2,Hisar,8798889,20864338832
Haryana,2022,2,Rohtak,7714114,16685032555
Haryana,2022,2,Karnal,7462000,14355989092
Haryana,2022,3,Gurugram,87103856,99360193857
Haryana,2022,3,Faridabad,31002825,46163415393
Haryana,2022,3,Sonipat,16738938,29152136082
Haryana,2022,3,Hisar,15314209,30005386061
Haryana,2022,3,Panipat,13837300,24633921101
Haryana,2022,3,Rewari,12015067,19436985213
Haryana,2022,3,Palwal,11032395,17956834812
Haryana,2022,3,Mewat,10832560,19134475751
Haryana,2022,3,Rohtak,9939686,18965127888
Haryana,2022,3,Karnal,9139842,16912349322
Haryana,2022,4,Gurugram,92493335,1.07E+11
Haryana,2022,4,Faridabad,33161524,49923713557
Haryana,2022,4,Sonipat,17683407,32605509131
Haryana,2022,4,Hisar,16862076,34368965297
Haryana,2022,4,Rohtak,14350357,27248544247
Haryana,2022,4,Rewari,13324092,22585777500
Haryana,2022,4,Palwal,13114018,21856737362
Haryana,2022,4,Panipat,12217738,23682687584
Haryana,2022,4,Karnal,12214724,23383107604
Haryana,2022,4,Mewat,11181774,20507941018
Himachal Pradesh,2018,1,Solan,118881,146873607.4
Himachal Pradesh,2018,1,Kangra,62061,83269925.39
Himachal Pradesh,2018,1,Shimla,54161,84375526.98
Himachal Pradesh,2018,1,Mandi,44169,50308276.31
Himachal Pradesh,2018,1,Chamba,41138,69091183.95
Himachal Pradesh,2018,1,Una,39070,48375221.96
Himachal Pradesh,2018,1,Sirmaur,37721,43579534.4
Himachal Pradesh,2018,1,Hamirpur,32709,37506250.25
Himachal Pradesh,2018,1,Kullu,23978,36599342.9
Himachal Pradesh,2018,1,Bilaspur,21880,20215586.71
Himachal Pradesh,2018,2,Solan,166516,254576422.9
Himachal Pradesh,2018,2,Kangra,97426,172859755.3
Himachal Pradesh,2018,2,Shimla,82195,162202102.6
Himachal Pradesh,2018,2,Mandi,58415,85994890.16
Himachal Pradesh,2018,2,Chamba,55922,125825520.9
Himachal Pradesh,2018,2,Sirmaur,53040,77059907.62
Himachal Pradesh,2018,2,Una,51637,81025669.33
Himachal Pradesh,2018,2,Hamirpur,41507,63207300.3
Himachal Pradesh,2018,2,Kullu,39948,96624850.44
Himachal Pradesh,2018,2,Bilaspur,30705,41392933.96
Himachal Pradesh,2018,3,Solan,229164,373018057.4
Himachal Pradesh,2018,3,Kangra,123560,243834956.6
Himachal Pradesh,2018,3,Shimla,109765,261701779.4
Himachal Pradesh,2018,3,Sirmaur,78762,124334577
Himachal Pradesh,2018,3,Mandi,74604,128941896.3
Himachal Pradesh,2018,3,Una,73766,150521417.3
Himachal Pradesh,2018,3,Hamirpur,58022,90529572.12
Himachal Pradesh,2018,3,Chamba,44858,190977335.5
Himachal Pradesh,2018,3,Kullu,40813,95127772.88
Himachal Pradesh,2018,3,Bilaspur,37993,56133326.97
Himachal Pradesh,2018,4,Solan,347191,577618789.1
Himachal Pradesh,2018,4,Kangra,187764,414603050
Himachal Pradesh,2018,4,Shimla,156832,396860638
Himachal Pradesh,2018,4,Sirmaur,122707,199344353.8
Himachal Pradesh,2018,4,Una,110312,222928340.7
Himachal Pradesh,2018,4,Mandi,109661,203827486
Himachal Pradesh,2018,4,Hamirpur,76300,146948802.4
Himachal Pradesh,2018,4,Kullu,64285,157752014.9
Himachal Pradesh,2018,4,Chamba,63298,160650917
Himachal Pradesh,2018,4,Bilaspur,51395,92955686.24
Himachal Pradesh,2019,1,Solan,626201,733453989.2
Himachal Pradesh,2019,1,Shimla,363648,708861957.2
Himachal Pradesh,2019,1,Kangra,266655,478900506.5
Himachal Pradesh,2019,1,Sirmaur,174812,238804557.8
Himachal Pradesh,2019,1,Mandi,167637,287549707.5
Himachal Pradesh,2019,1,Una,151550,232335414.5
Himachal Pradesh,2019,1,Hamirpur,126323,189186708.1
Himachal Pradesh,2019,1,Chamba,104811,170503559.1
Himachal Pradesh,2019,1,Kullu,92009,187262819
Himachal Pradesh,2019,1,Bilaspur,73141,109483745.7
Himachal Pradesh,2019,2,Shimla,807095,1698682743
Himachal Pradesh,2019,2,Solan,481957,783011937.9
Himachal Pradesh,2019,2,Kangra,295433,591536935
Himachal Pradesh,2019,2,Mandi,245467,464902888.8
Himachal Pradesh,2019,2,Hamirpur,150149,270178390.2
Himachal Pradesh,2019,2,Kullu,129068,331174039.4
Himachal Pradesh,2019,2,Sirmaur,127208,220885810
Himachal Pradesh,2019,2,Una,105685,189321647.9
Himachal Pradesh,2019,2,Bilaspur,68748,128917341.5
Himachal Pradesh,2019,2,Chamba,62922,128008869
Himachal Pradesh,2019,3,Shimla,695970,1981429214
Himachal Pradesh,2019,3,Solan,563580,919355818.1
Himachal Pradesh,2019,3,Kangra,373339,645470163.1
Himachal Pradesh,2019,3,Mandi,262386,545822136.9
Himachal Pradesh,2019,3,Hamirpur,187716,301844559.3
Himachal Pradesh,2019,3,Sirmaur,154972,258531496.7
Himachal Pradesh,2019,3,Kullu,146216,316994313.6
Himachal Pradesh,2019,3,Una,134630,227364592.3
Himachal Pradesh,2019,3,Bilaspur,88416,142694743.7
Himachal Pradesh,2019,3,Chamba,87489,151224161.3
Himachal Pradesh,2019,4,Shimla,900252,2553513821
Himachal Pradesh,2019,4,Solan,693523,1168760137
Himachal Pradesh,2019,4,Kangra,492277,877780658.3
Himachal Pradesh,2019,4,Mandi,332554,678830304
Himachal Pradesh,2019,4,Hamirpur,258323,429776009.8
Himachal Pradesh,2019,4,Kullu,204518,442222672.1
Himachal Pradesh,2019,4,Sirmaur,190673,324766028.3
Himachal Pradesh,2019,4,Una,173510,293924768.3
Himachal Pradesh,2019,4,Bilaspur,114888,204391757.7
Himachal Pradesh,2019,4,Chamba,111755,196209094.1
Himachal Pradesh,2020,1,Shimla,1115491,2725598845
Himachal Pradesh,2020,1,Solan,821088,1293083622
Himachal Pradesh,2020,1,Kangra,569437,836283217.4
Himachal Pradesh,2020,1,Mandi,357222,582031760.1
Himachal Pradesh,2020,1,Hamirpur,247878,312050564.8
Himachal Pradesh,2020,1,Kullu,245803,451467537.6
Himachal Pradesh,2020,1,Sirmaur,240485,386990850
Himachal Pradesh,2020,1,Una,208785,305641992.4
Himachal Pradesh,2020,1,Bilaspur,144278,226926312
Himachal Pradesh,2020,1,Chamba,139862,213171894.8
Himachal Pradesh,2020,2,Shimla,1090361,2702081598
Himachal Pradesh,2020,2,Solan,808170,1165900725
Himachal Pradesh,2020,2,Kangra,800587,1148113745
Himachal Pradesh,2020,2,Mandi,476844,764632316.6
Himachal Pradesh,2020,2,Hamirpur,283099,412476792.9
Himachal Pradesh,2020,2,Sirmaur,281385,405760136.8
Himachal Pradesh,2020,2,Una,271636,407244006
Himachal Pradesh,2020,2,Kullu,211730,311597474.9
Himachal Pradesh,2020,2,Chamba,195242,282218981.8
Himachal Pradesh,2020,2,Bilaspur,191375,284432330
Himachal Pradesh,2020,3,Shimla,1285819,3273522194
Himachal Pradesh,2020,3,Solan,1025251,1684944863
Himachal Pradesh,2020,3,Kangra,874419,1454881899
Himachal Pradesh,2020,3,Mandi,510105,917547335
Himachal Pradesh,2020,3,Una,351065,649892231.7
Himachal Pradesh,2020,3,Hamirpur,330684,570857451.2
Himachal Pradesh,2020,3,Sirmaur,327646,558556837.7
Himachal Pradesh,2020,3,Kullu,256926,493361636.5
Himachal Pradesh,2020,3,Chamba,219469,362005462
Himachal Pradesh,2020,3,Bilaspur,202526,342802524.6
Himachal Pradesh,2020,4,Shimla,1481567,3532549313
Himachal Pradesh,2020,4,Solan,1429031,2365446849
Himachal Pradesh,2020,4,Kangra,1184008,2119401488
Himachal Pradesh,2020,4,Mandi,671714,1247938156
Himachal Pradesh,2020,4,Kullu,468786,964080436.8
Himachal Pradesh,2020,4,Una,449443,882226488.2
Himachal Pradesh,2020,4,Sirmaur,443100,785448896.1
Himachal Pradesh,2020,4,Hamirpur,431123,781165089.1
Himachal Pradesh,2020,4,Chamba,304032,507880011.4
Himachal Pradesh,2020,4,Bilaspur,275513,518335916.9
Himachal Pradesh,2021,1,Shimla,1871647,3621617005
Himachal Pradesh,2021,1,Solan,1415611,2334165843
Himachal Pradesh,2021,1,Kangra,1122291,2006571077
Himachal Pradesh,2021,1,Mandi,659769,1258330266
Himachal Pradesh,2021,1,Kullu,550514,1212317568
Himachal Pradesh,2021,1,Una,490374,941158055.3
Himachal Pradesh,2021,1,Sirmaur,451501,789668056.7
Himachal Pradesh,2021,1,Hamirpur,416499,720857278.6
Himachal Pradesh,2021,1,Chamba,273886,510880053
Himachal Pradesh,2021,1,Bilaspur,256578,504967322
Himachal Pradesh,2021,2,Shimla,2474329,4402623044
Himachal Pradesh,2021,2,Solan,1658067,2575741415
Himachal Pradesh,2021,2,Kangra,1399606,2443026330
Himachal Pradesh,2021,2,Mandi,832152,1488270046
Himachal Pradesh,2021,2,Una,634078,1174326755
Himachal Pradesh,2021,2,Sirmaur,567339,922354065.2
Himachal Pradesh,2021,2,Hamirpur,551934,946105069.9
Himachal Pradesh,2021,2,Kullu,510109,966612054.8
Himachal Pradesh,2021,2,Chamba,364270,617691720.4
Himachal Pradesh,2021,2,Bilaspur,322915,613068902.5
Himachal Pradesh,2021,3,Shimla,3421673,6296627880
Himachal Pradesh,2021,3,Solan,2183306,3233240075
Himachal Pradesh,2021,3,Kangra,1671112,2887492722
Himachal Pradesh,2021,3,Mandi,945135,1753985904
Himachal Pradesh,2021,3,Una,799861,1417386871
Himachal Pradesh,2021,3,Kullu,730794,1573258668
Himachal Pradesh,2021,3,Sirmaur,681413,1083275309
Himachal Pradesh,2021,3,Hamirpur,626711,1085444383
Himachal Pradesh,2021,3,Chamba,426381,769418422.9
Himachal Pradesh,2021,3,Bilaspur,364475,689922524.1
Himachal Pradesh,2021,4,Shimla,3957985,7356261502
Himachal Pradesh,2021,4,Solan,2640011,3757890500
Himachal Pradesh,2021,4,Kangra,2130139,3830143760
Himachal Pradesh,2021,4,Mandi,1092862,2082662004
Himachal Pradesh,2021,4,Kullu,1078809,2242410726
Himachal Pradesh,2021,4,Una,1048351,1936766072
Himachal Pradesh,2021,4,Sirmaur,847647,1363383254
Himachal Pradesh,2021,4,Hamirpur,717321,1262408332
Himachal Pradesh,2021,4,Chamba,507614,926400609.6
Himachal Pradesh,2021,4,Bilaspur,430870,844889572
Himachal Pradesh,2022,1,Shimla,4441906,7362840551
Himachal Pradesh,2022,1,Solan,2993489,3959375876
Himachal Pradesh,2022,1,Kangra,2261593,3907092916
Himachal Pradesh,2022,1,Mandi,1201568,2151083002
Himachal Pradesh,2022,1,Una,1164923,2030776989
Himachal Pradesh,2022,1,Kullu,1100232,2108742823
Himachal Pradesh,2022,1,Sirmaur,962227,1517999109
Himachal Pradesh,2022,1,Hamirpur,751389,1264679769
Himachal Pradesh,2022,1,Chamba,544135,943937757.1
Himachal Pradesh,2022,1,Bilaspur,472169,885425010.4
Himachal Pradesh,2022,2,Shimla,5875215,9396933042
Himachal Pradesh,2022,2,Solan,3773789,4536385240
Himachal Pradesh,2022,2,Kangra,2984544,4846014285
Himachal Pradesh,2022,2,Kullu,1646598,3292385543
Himachal Pradesh,2022,2,Mandi,1587222,2699997310
Himachal Pradesh,2022,2,Una,1526243,2532127306
Himachal Pradesh,2022,2,Sirmaur,1196118,1742899001
Himachal Pradesh,2022,2,Hamirpur,1002506,1538456707
Himachal Pradesh,2022,2,Chamba,727701,1229468817
Himachal Pradesh,2022,2,Bilaspur,597379,1083546520
Himachal Pradesh,2022,3,Shimla,8892834,13349267759
Himachal Pradesh,2022,3,Solan,4064523,4837968887
Himachal Pradesh,2022,3,Kangra,3342842,5121570351
Himachal Pradesh,2022,3,Mandi,1666670,2648674301
Himachal Pradesh,2022,3,Chamba,1270412,1872267056
Himachal Pradesh,2022,3,Sirmaur,1266132,1769419418
Himachal Pradesh,2022,3,Una,1233226,1928978518
Himachal Pradesh,2022,3,Kullu,1202861,2235782785
Himachal Pradesh,2022,3,Bilaspur,936750,1447420351
Himachal Pradesh,2022,3,Hamirpur,934529,1398047775
Himachal Pradesh,2022,4,Shimla,9603309,14161042550
Himachal Pradesh,2022,4,Kangra,4885938,7430861889
Himachal Pradesh,2022,4,Solan,4436709,5065290892
Himachal Pradesh,2022,4,Kullu,2047414,3429997135
Himachal Pradesh,2022,4,Mandi,1994054,3034367986
Himachal Pradesh,2022,4,Sirmaur,1454224,1991999746
Himachal Pradesh,2022,4,Una,1173607,1902311205
Himachal Pradesh,2022,4,Hamirpur,1161191,1732021207
Himachal Pradesh,2022,4,Chamba,831315,1292196672
Himachal Pradesh,2022,4,Bilaspur,622642,1042618597
"Jammu , Kashmir",2018,1,Poonch,398963,509120439.3
"Jammu , Kashmir",2018,1,Baramulla,83775,44215018
"Jammu , Kashmir",2018,1,Jammu,81381,127452979.4
"Jammu , Kashmir",2018,1,Anantnag,64478,24885721.23
"Jammu , Kashmir",2018,1,Budgam,50748,36218453.71
"Jammu , Kashmir",2018,1,Srinagar,47285,62676256.76
"Jammu , Kashmir",2018,1,Bandipore,38208,11885513.91
"Jammu , Kashmir",2018,1,Pulwama,35793,24777476.31
"Jammu , Kashmir",2018,1,Kulgam,23587,9213671.327
"Jammu , Kashmir",2018,1,Ganderbal,20571,9107649.671
"Jammu , Kashmir",2018,2,Poonch,891298,1627868128
"Jammu , Kashmir",2018,2,Baramulla,188100,100055918.4
"Jammu , Kashmir",2018,2,Jammu,112434,232232787.9
"Jammu , Kashmir",2018,2,Srinagar,92244,140893315.7
"Jammu , Kashmir",2018,2,Budgam,89823,77122240.28
"Jammu , Kashmir",2018,2,Anantnag,70838,43529509.03
"Jammu , Kashmir",2018,2,Bandipore,64888,26799256.95
"Jammu , Kashmir",2018,2,Pulwama,54034,53382825.78
"Jammu , Kashmir",2018,2,Ganderbal,41415,24295329.74
"Jammu , Kashmir",2018,2,Kulgam,30822,17711007.63
"Jammu , Kashmir",2018,3,Poonch,1189512,2093062576
"Jammu , Kashmir",2018,3,Baramulla,210619,195960360.1
"Jammu , Kashmir",2018,3,Srinagar,154314,270405876.7
"Jammu , Kashmir",2018,3,Jammu,145123,376452715.1
"Jammu , Kashmir",2018,3,Bandipore,87129,60815662.86
"Jammu , Kashmir",2018,3,Budgam,74691,120545227.2
"Jammu , Kashmir",2018,3,Anantnag,69967,95642801.11
"Jammu , Kashmir",2018,3,Pulwama,65491,93861999.53
"Jammu , Kashmir",2018,3,Ganderbal,52136,55650497.72
"Jammu , Kashmir",2018,3,Udhampur,37014,92258254.83
"Jammu , Kashmir",2018,4,Poonch,1642053,2992752161
"Jammu , Kashmir",2018,4,Jammu,226829,670989049.3
"Jammu , Kashmir",2018,4,Srinagar,144970,329216330.5
"Jammu , Kashmir",2018,4,Baramulla,109702,212164676.6
"Jammu , Kashmir",2018,4,Anantnag,79193,110778790.9
"Jammu , Kashmir",2018,4,Budgam,75940,175490225.9
"Jammu , Kashmir",2018,4,Kathua,50640,115344936.1
"Jammu , Kashmir",2018,4,Udhampur,50056,158443928.5
"Jammu , Kashmir",2018,4,Kupwara,46637,155148130
"Jammu , Kashmir",2018,4,Pulwama,43706,109777843.1
"Jammu , Kashmir",2019,1,Poonch,1923655,2702486523
"Jammu , Kashmir",2019,1,Jammu,336553,880021398.3
"Jammu , Kashmir",2019,1,Srinagar,310516,595281412.8
"Jammu , Kashmir",2019,1,Baramulla,164873,235373167
"Jammu , Kashmir",2019,1,Budgam,141988,182507224.8
"Jammu , Kashmir",2019,1,Anantnag,92467,115882661.6
"Jammu , Kashmir",2019,1,Pulwama,73558,128624249.3
"Jammu , Kashmir",2019,1,Kathua,65843,123437204.6
"Jammu , Kashmir",2019,1,Kupwara,65813,158106446.7
"Jammu , Kashmir",2019,1,Kulgam,64816,58528128.3
"Jammu , Kashmir",2019,2,Srinagar,721517,1997435095
"Jammu , Kashmir",2019,2,Jammu,532412,1521238564
"Jammu , Kashmir",2019,2,Baramulla,150503,324305667.3
"Jammu , Kashmir",2019,2,Budgam,118107,244724343
"Jammu , Kashmir",2019,2,Anantnag,76968,176892916.9
"Jammu , Kashmir",2019,2,Kupwara,75719,231219527.3
"Jammu , Kashmir",2019,2,Pulwama,72486,192069086.4
"Jammu , Kashmir",2019,2,Udhampur,70405,212612443.7
"Jammu , Kashmir",2019,2,Kathua,62989,140667309.7
"Jammu , Kashmir",2019,2,Rajouri,59741,189339489
"Jammu , Kashmir",2019,3,Srinagar,329195,1391918064
"Jammu , Kashmir",2019,3,Jammu,275239,885413982.5
"Jammu , Kashmir",2019,3,Baramulla,55226,164311812.1
"Jammu , Kashmir",2019,3,Udhampur,43153,135163022.8
"Jammu , Kashmir",2019,3,Kathua,42083,90084615.95
"Jammu , Kashmir",2019,3,Budgam,41566,114191268.3
"Jammu , Kashmir",2019,3,Anantnag,39325,117282515.5
"Jammu , Kashmir",2019,3,Kupwara,35301,118625723
"Jammu , Kashmir",2019,3,Rajouri,34386,112169651.7
"Jammu , Kashmir",2019,3,Pulwama,33089,104266797.7
"Jammu , Kashmir",2019,4,Jammu,231238,928579096.2
"Jammu , Kashmir",2019,4,Srinagar,117133,474222741.5
"Jammu , Kashmir",2019,4,Kathua,28288,83151146.7
"Jammu , Kashmir",2019,4,Udhampur,22103,91344412.28
"Jammu , Kashmir",2019,4,Rajouri,15973,65942824.07
"Jammu , Kashmir",2019,4,Samba,14817,53713327.35
"Jammu , Kashmir",2019,4,Ramban,14088,49372161.64
"Jammu , Kashmir",2019,4,Reasi,12986,43788337.94
"Jammu , Kashmir",2019,4,Poonch,10130,37926598.59
"Jammu , Kashmir",2019,4,Baramulla,8345,30863315.57
"Jammu , Kashmir",2020,1,Jammu,363150,1275561406
"Jammu , Kashmir",2020,1,Srinagar,127979,474473029.6
"Jammu , Kashmir",2020,1,Kathua,48120,107171478.6
"Jammu , Kashmir",2020,1,Udhampur,45339,137536252
"Jammu , Kashmir",2020,1,Baramulla,38477,102651434
"Jammu , Kashmir",2020,1,Budgam,32991,95338551.23
"Jammu , Kashmir",2020,1,Samba,32933,90185246.22
"Jammu , Kashmir",2020,1,Kupwara,29357,87388063.94
"Jammu , Kashmir",2020,1,Rajouri,28561,88475364.89
"Jammu , Kashmir",2020,1,Pulwama,26598,76212175.44
"Jammu , Kashmir",2020,2,Jammu,819252,2746977182
"Jammu , Kashmir",2020,2,Srinagar,440808,1810806888
"Jammu , Kashmir",2020,2,Baramulla,139478,414666518.8
"Jammu , Kashmir",2020,2,Udhampur,127419,319173115.3
"Jammu , Kashmir",2020,2,Kathua,114835,227977779.9
"Jammu , Kashmir",2020,2,Kupwara,114772,359166698.8
"Jammu , Kashmir",2020,2,Budgam,112970,331830464.7
"Jammu , Kashmir",2020,2,Rajouri,104655,305656997.1
"Jammu , Kashmir",2020,2,Samba,92336,202733580
"Jammu , Kashmir",2020,2,Pulwama,85402,271480260.9
"Jammu , Kashmir",2020,3,Jammu,1266667,4876922229
"Jammu , Kashmir",2020,3,Srinagar,461915,1879035427
"Jammu , Kashmir",2020,3,Baramulla,183583,580425624.4
"Jammu , Kashmir",2020,3,Kupwara,157369,516694658.1
"Jammu , Kashmir",2020,3,Udhampur,154296,445180791.6
"Jammu , Kashmir",2020,3,Budgam,148225,477023512.9
"Jammu , Kashmir",2020,3,Anantnag,128022,403569858.3
"Jammu , Kashmir",2020,3,Kathua,126283,311678208.4
"Jammu , Kashmir",2020,3,Rajouri,125973,413621357.6
"Jammu , Kashmir",2020,3,Pulwama,114833,372238070.4
"Jammu , Kashmir",2020,4,Jammu,1776840,5696308275
"Jammu , Kashmir",2020,4,Srinagar,731076,2177635782
"Jammu , Kashmir",2020,4,Baramulla,412433,862594987.6
"Jammu , Kashmir",2020,4,Kupwara,303474,721320071
"Jammu , Kashmir",2020,4,Budgam,295461,692267475.8
"Jammu , Kashmir",2020,4,Anantnag,282499,514346951
"Jammu , Kashmir",2020,4,Udhampur,248906,646828971.4
"Jammu , Kashmir",2020,4,Kathua,226360,463045666.1
"Jammu , Kashmir",2020,4,Pulwama,219731,551823991.8
"Jammu , Kashmir",2020,4,Rajouri,196713,567890456.5
"Jammu , Kashmir",2021,1,Jammu,2651223,7421535966
"Jammu , Kashmir",2021,1,Srinagar,1027161,2568956545
"Jammu , Kashmir",2021,1,Baramulla,410535,785025036.9
"Jammu , Kashmir",2021,1,Anantnag,317577,500687365.6
"Jammu , Kashmir",2021,1,Budgam,314969,629196655.4
"Jammu , Kashmir",2021,1,Kupwara,287414,651843634.7
"Jammu , Kashmir",2021,1,Udhampur,253788,659211752.1
"Jammu , Kashmir",2021,1,Kathua,245017,476737690.9
"Jammu , Kashmir",2021,1,Pulwama,230547,506298792.8
"Jammu , Kashmir",2021,1,Samba,201873,489544571
"Jammu , Kashmir",2021,2,Jammu,3793205,10159766999
"Jammu , Kashmir",2021,2,Srinagar,1529261,3491629170
"Jammu , Kashmir",2021,2,Baramulla,558737,966623715.8
"Jammu , Kashmir",2021,2,Anantnag,479956,717788809.3
"Jammu , Kashmir",2021,2,Budgam,450138,822332973.9
"Jammu , Kashmir",2021,2,Kupwara,408584,819478528.2
"Jammu , Kashmir",2021,2,Udhampur,361814,841569040
